employee_id,experience_years,workload_percentage,active_tasks,performance_score,estimated_hours,hours_logged,progress_percentage,allocation_score,recommended_employee,skill_match,skill_computer_vision,skill_data_analysis,skill_deep_learning,skill_django,skill_excel,skill_finance,skill_machine_learning,skill_nlp,skill_project_management,skill_python,skill_react,skill_sql,department_Data Science,department_Engineering,department_Finance,department_HR,department_IT,department_Marketing,department_Operations,department_Sales,job_role_Analyst,job_role_Business Analyst,job_role_Data Scientist,job_role_Developer,job_role_Finance Analyst,job_role_HR Executive,job_role_Project Manager,job_role_Senior Developer,job_role_Team Lead,availability_status_Available,availability_status_Busy,availability_status_On Leave,availability_status_Unknown,task_priority_Critical,task_priority_High,task_priority_Low,task_priority_Medium,task_priority_Unknown,task_status_Blocked,task_status_Completed,task_status_In Progress,task_status_Not Started,task_status_Unknown,required_skill_Computer Vision,required_skill_Data Analysis,required_skill_Deep Learning,required_skill_Django,required_skill_Excel,required_skill_Finance,required_skill_Machine Learning,required_skill_NLP,required_skill_Project Management,required_skill_Python,required_skill_React,required_skill_SQL,required_skill_Unknown
EMP4538,7.6,100.0,7,80.1,34.8,21.2,70.4,19.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
EMP3634,6.1,53.7,4,87.9,34.1,18.2,31.1,85.2,1,1,0,1,0,0,0,0,0,0,0,1,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
EMP1905,3.6,75.9,5,59.4,52.5,27.5,53.7,8.8,0,0,0,0,1,0,1,0,1,0,0,0,0,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
EMP3010,11.5,21.1,1,74.6,42.7,22.0,65.8,58.3,1,0,0,1,1,0,0,1,0,0,0,0,0,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
EMP867,8.7,54.0,2,82.8,49.3,32.5,76.2,83.7,1,1,0,0,1,0,0,0,1,0,0,0,0,0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
EMP381,8.1,91.6,7,51.9,35.1,16.8,52.5,10.9,1,0,0,1,0,0,1,0,0,1,0,1,0,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
EMP616,12.1,32.5,4,81.9,44.0,50.7,100.0,56.9,1,0,0,1,1,0,0,0,0,1,0,0,1,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
EMP1525,4.5,42.4,1,57.3,25.0,11.8,46.0,15.4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
EMP3461,7.4,38.7,2,64.3,41.5,32.8,64.1,87.4,1,1,0,1,0,0,0,1,1,0,0,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
EMP3047,10.0,75.2,5,67.6,35.7,16.1,47.0,49.8,1,0,1,1,0,0,0,0,0,1,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
EMP2577,3.5,69.4,5,65.2,53.3,49.8,100.0,42.5,0,0,1,0,1,0,0,0,0,0,0,1,0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
EMP2687,1.3,6.5,0,56.7,9.4,28.9,81.4,52.5,1,0,0,0,1,0,0,0,0,1,0,0,0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
EMP3310,5.6,54.8,3,57.5,26.7,23.8,96.1,40.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
EMP4135,8.8,32.6,2,71.0,36.6,48.5,100.0,89.8,1,1,0,0,0,1,0,1,0,0,0,1,1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
EMP4345,3.9,65.3,4,82.2,34.7,36.1,100.0,47.5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
EMP4088,1.4,52.4,5,75.3,17.8,14.0,83.0,17.0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
EMP692,8.9,64.5,4,69.4,48.8,45.6,96.5,80.2,1,1,1,1,1,0,0,1,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
EMP4138,0.8,62.9,6,73.7,35.9,31.0,78.9,10.5,0,0,0,0,1,0,0,0,1,0,0,1,0,1,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
EMP4047,4.1,85.8,6,73.8,52.5,50.7,72.6,45.4,1,0,1,0,0,1,0,1,0,0,0,0,1,0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
EMP3730,4.6,67.5,6,72.7,24.0,28.9,77.7,50.2,1,1,0,1,0,1,0,0,0,0,0,1,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
EMP2650,3.7,42.4,3,72.7,40.3,48.8,100.0,58.5,1,1,0,1,1,0,0,0,0,0,0,0,1,0,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
EMP4015,16.8,84.6,4,74.9,65.9,79.5,100.0,45.2,1,0,0,0,1,0,1,0,0,1,0,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
EMP1215,0.7,77.9,6,70.1,50.4,40.4,83.2,38.4,1,0,0,0,1,0,0,0,1,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
EMP4079,16.5,56.5,5,84.8,36.9,16.2,43.1,54.5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
EMP897,10.5,55.4,4,80.4,30.2,29.5,100.0,93.3,1,1,0,0,0,0,0,0,1,0,0,0,1,0,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
EMP783,6.3,86.4,4,63.9,40.3,21.0,45.5,38.4,1,0,0,0,0,0,1,0,0,0,1,0,0,1,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
EMP4400,5.3,56.8,5,75.5,35.1,44.2,82.0,23.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
EMP4476,8.6,54.9,6,90.6,43.4,50.3,100.0,85.1,1,1,0,1,0,0,1,0,0,1,0,0,0,1,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
EMP765,6.6,65.6,4,94.0,33.4,13.8,34.3,52.6,0,0,0,0,1,0,0,1,0,0,0,0,0,0,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
EMP2027,3.6,63.2,4,73.7,24.6,22.1,90.3,47.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
EMP1735,9.3,69.6,4,79.4,22.7,20.2,100.0,20.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
EMP2571,11.0,45.6,2,77.2,31.5,23.6,61.1,44.9,1,0,0,0,0,1,0,0,0,0,0,0,0,1,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
EMP776,1.3,60.0,4,68.5,55.2,46.6,82.1,21.7,1,0,1,0,0,0,0,1,1,0,0,0,0,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
EMP1860,9.8,85.4,4,87.1,20.0,10.5,59.7,47.2,1,0,0,0,0,0,0,1,0,0,0,1,0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
EMP3309,1.4,68.0,5,67.8,45.6,42.9,100.0,41.6,1,0,0,0,0,1,0,0,1,0,0,1,0,1,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
EMP2111,9.8,23.9,2,79.3,34.6,28.9,73.1,52.2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
EMP4055,6.0,82.6,5,74.4,38.8,30.5,58.1,21.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
EMP4177,17.1,81.2,5,91.3,31.0,28.1,96.0,53.4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
EMP1732,5.6,31.6,2,80.8,36.2,22.0,70.0,56.5,0,0,0,0,0,0,0,0,0,0,0,1,1,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
EMP010,5.6,23.7,2,72.0,39.6,38.1,100.0,61.4,1,1,0,0,0,1,0,1,0,0,0,0,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
EMP1996,11.5,94.8,6,62.2,52.2,47.7,88.8,12.7,1,0,0,0,0,0,0,0,0,0,0,1,0,0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
EMP1331,2.0,39.8,2,45.7,34.7,19.8,68.9,45.9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
EMP2891,7.5,63.0,5,55.9,45.4,42.8,90.0,48.8,1,0,1,0,0,0,0,0,0,1,1,0,0,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
EMP2679,5.5,60.9,7,87.3,43.4,20.0,56.9,30.4,1,0,1,0,1,0,0,0,1,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
EMP3848,8.5,22.2,1,73.2,46.1,39.0,71.2,26.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
EMP1462,4.8,65.0,5,58.0,37.6,30.8,100.0,22.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
EMP3622,3.7,70.5,5,70.7,29.7,27.1,100.0,38.6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
EMP1198,4.8,44.8,0,63.2,46.7,42.9,82.6,41.8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
EMP4897,6.1,44.6,3,79.1,34.9,24.0,55.5,42.6,1,0,1,0,0,0,0,0,0,0,1,1,0,0,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
EMP2738,4.2,39.3,2,72.6,40.4,31.6,77.0,44.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
EMP333,3.0,29.3,2,71.6,39.0,33.2,73.9,22.2,1,0,0,0,0,1,0,1,0,0,0,0,0,1,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
EMP2315,11.4,28.4,2,78.2,44.1,34.5,72.0,88.7,1,1,0,0,1,1,0,0,0,0,0,1,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
EMP4049,9.3,81.4,4,62.2,37.0,26.7,82.3,37.4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
EMP695,4.0,60.0,3,72.8,39.5,29.4,81.9,50.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
EMP716,4.0,59.6,4,65.7,41.0,31.6,78.1,80.2,1,1,0,0,0,1,1,0,0,0,0,0,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
EMP2586,7.5,42.8,1,89.0,53.9,59.1,100.0,28.3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
EMP3282,6.5,63.3,3,88.0,69.7,50.2,83.0,84.0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
EMP044,11.1,78.9,5,63.0,21.5,13.8,48.0,22.8,1,0,0,0,0,0,0,0,0,0,1,0,0,0,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
EMP2675,4.7,69.7,6,57.1,36.3,29.8,82.2,37.4,0,0,1,1,1,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
EMP3110,2.9,86.5,6,54.8,41.3,51.4,100.0,13.1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
EMP3445,8.8,83.3,6,87.1,52.9,45.3,100.0,77.8,1,1,0,0,1,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
EMP4024,4.5,65.6,3,59.9,39.3,33.9,66.2,12.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
EMP2066,5.2,25.0,1,61.1,36.4,15.3,49.4,56.1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
EMP4269,5.6,0.0,0,65.6,45.0,30.1,71.6,53.7,0,0,0,0,0,0,0,1,0,0,0,0,1,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
EMP3007,5.6,48.3,4,48.5,36.0,30.8,83.0,44.8,1,0,0,1,0,0,1,0,1,0,1,0,0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
EMP228,13.1,54.9,4,85.5,30.5,26.5,95.3,28.9,0,0,1,0,0,1,0,0,1,0,0,1,0,0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
EMP363,11.0,41.8,3,73.1,25.8,28.9,72.4,23.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
EMP2227,2.4,76.2,8,86.2,30.0,33.9,100.0,68.2,1,1,1,0,0,0,0,1,0,0,0,1,1,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
EMP4909,1.5,67.1,5,65.6,40.5,29.9,88.0,46.0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
EMP627,10.9,51.1,4,65.5,52.9,30.7,47.4,54.1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
EMP565,5.6,51.6,2,89.0,35.5,22.4,59.4,62.5,1,1,0,1,1,0,0,0,0,0,1,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
EMP2211,3.1,61.5,2,70.8,32.9,22.2,85.1,45.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
EMP2291,3.7,61.4,3,71.8,40.4,33.0,94.1,10.0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
EMP3614,2.9,62.5,3,76.1,34.9,24.3,87.3,40.4,1,0,0,1,0,1,0,0,1,0,1,0,0,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
EMP3209,2.9,62.4,4,67.8,24.4,21.7,82.0,45.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
EMP4320,4.3,97.7,7,68.9,38.5,38.0,100.0,30.6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
EMP1927,8.6,65.1,5,62.3,38.0,34.3,91.9,45.3,1,0,0,0,0,0,1,0,0,0,1,0,1,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
EMP4333,19.2,67.5,2,89.8,26.6,23.6,88.8,27.6,0,0,0,1,0,1,0,1,0,0,0,1,0,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
EMP2606,1.6,44.8,5,54.9,34.7,24.4,75.7,46.4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
EMP1700,7.9,46.9,4,61.4,2.0,1.5,84.6,45.9,1,0,0,1,0,0,0,0,0,0,1,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
EMP2776,5.5,40.6,2,84.0,38.5,38.7,93.7,56.1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
EMP706,5.9,74.4,8,60.1,38.3,46.0,100.0,18.8,1,0,0,0,1,0,0,1,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
EMP2555,9.4,72.2,5,64.3,33.4,28.9,91.8,57.7,1,0,1,0,0,0,1,0,0,0,0,1,0,0,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
EMP144,5.9,22.8,0,72.4,38.6,34.4,86.8,30.8,1,0,0,0,0,0,0,0,0,1,1,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
EMP3738,12.1,76.4,6,73.1,48.1,34.5,75.2,46.8,1,0,1,0,0,0,1,1,0,0,0,0,0,0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
EMP4547,20.7,75.2,5,89.2,30.3,26.8,86.8,47.8,0,0,0,0,1,1,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
EMP1041,7.5,70.7,4,61.8,35.3,30.3,100.0,35.1,1,0,1,0,0,0,0,0,1,1,0,0,0,1,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
EMP4364,3.5,25.9,0,77.3,46.5,29.3,56.1,50.5,1,0,0,0,0,1,0,1,0,1,0,0,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
